entrez	cytoband	symbol
1212	5q35.2	CLTB
121214	12q13.3	SDR9C7
121227	12q14.1	LRIG3
121256	12q24.33	TMEM132D
121260	12q24.33	SLC15A4
121268	12q13.12	RHEBL1
121270	12q13.11	OR11M1P
121273	12q13.11	C12orf54
121274	12q13.11	ZNF641
121275	12q13.11	OR10AD1
121278	12q21.1	TPH2
121296	12q24.32	LOC121296
1213	17q23.1	CLTC
121328	12q14.3	GGTA2P
121340	12q13.13	SP7
121355	12q13.13	GTSF1
121360	12q13.2	OR9K1P
121364	12q13.2	OR10A7
121391	12q13.13	KRT74
121441	12q23.1	NEDD1
121456	12q23.1	SLC9A7P1
121457	12q23.1	IKBIP
121498	12q14.2	LDHAL6CP
1215	14q12	CMA1
121504	12p12.3	HIST4H4
121506	12p12.3	ERP27
121512	12p11.21	FGD4
121520	12p12.3	GOT2P4
121536	12p12.3	AEBP2
121549	12q23.3	ASCL4
121551	12q23.3	BTBD11
121599	12q23.2	SPIC
121601	12q23.1	ANO4
121642	12q24.11	ALKBH2
121643	12q24.11	FOXN4
121665	12q24.31	SPPL3
121727	13q31.3	PEX12P1
121775	7q33	CHDM
121793	13q34	TEX29
1218	9q13-q22	CMD1B
121838	13q14.11	LINC00284
121906	13q32.1	PSMA6P4
121916	13q32.2	CYCSP35
121952	13q33.1	METTL21EP
121981	13q14.3	PPIAP26
122	Xq25-q26	ADFN
122011	13q13.3	CSNK1A1L
122038	13q13.1	TOMM22P3
122042	13q13.1	RXFP2
122046	13q12.3	TEX26
122060	13q22.3	SLAIN1
122145	13q22.1	RIOK3P1
122183	13q21.1	PRR20A
122199	13q21.31	LGMNP1
122258	13q34	SPACA7
122335	13q33.3	PPIAP24
122402	14q32.33	TDRD9
122409	14q32.32	RPL21P12
122416	14q32.31	ANKRD9
122449	14q24.1	RPS29P1
122481	14q32.2	AK7
122509	14q32.12	IFI27L1
122525	14q21.2	C14orf28
122552	14q21.1	PPIAP4
122553	14q21.1	TRAPPC6B
122589	14q13.2	RPLP0P3
122592	14q13.2	KRT18P6
122616	14q32.33	CLBA1
122618	14q32.33	PLD4
122622	14q32.33	ADSSL1
122631	14q32.33	CEND1P1
122651	14q11.2	RNASE11
122664	14q11.2	TPPP2
122665	14q11.2	RNASE8
122704	14q11.2	MRPL52
122706	14q11.2	PSMB11
122740	14q11.2	OR4K14
122742	14q11.2	OR4L1
122748	14q11.2	OR11H6
122769	14q21.3	LRR1
122773	14q21.3	KLHDC1
122786	14q22.1	FRMD6
122809	14q22.3	SOCS4
122830	14q22.3	NAA30
122837	14q23.1	UBA52P3
122842	14q23.1	PPIAP5
122867	14q23.2	COX4I1P1
122876	14q23.2	GPHB5
122888	14q23.3	PTBP1P
122942	14q24.3	FXNP1
122945	14q24.3	NOXRED1
122950	14q24.3	CYCSP1
122953	14q24.3	JDP2
122961	14q24.3	ISCA2
122970	14q24.3	ACOT4
123	9p22.1	PLIN2
1230	3p21.31	CCR1
123016	14q31.3	TTC8
123036	14q32.12	TC2N
123041	14q32.12	SLC24A4
123096	14q32.2	SLC25A29
123099	14q32.2	DEGS2
123103	14q11.2	KLHL33
123169	15q21.2	LEO1
1232	3p21.31	CCR3
123207	15q25.2	C15orf40
123228	15q23	SENP8
123263	15q22.31	MTFMT
123264	15q22.31	SLC51B
123283	15q26.3	TARSL2
1233	3p22.3	CCR4
123346	15q24.1	HIGD2B
123355	15q26.3	LRRC28
1234	3p21.31	CCR5
1235	6q27	CCR6
123591	15q24.2	TMEM266
1236	17q21.2	CCR7
123606	15q11.2	NIPA1
123624	15q25.3	AGBL1
123688	15q25.1	HYKK
1237	3p22.1	CCR8
123720	15q25.2	WHAMM
123722	15q25.2	FSD2
123745	15q15.1	PLA2G4E
123775	16q23.2	C16orf46
123787	16p13.3	PRSS29P
1238	3p22.1	ACKR2
123803	16p13.11	NTAN1
123811	16p13.11	FOPNL
123862	16q24.1	LOC123862
123872	16q24.1	DNAAF1
123876	16p12.3	ACSM2A
123879	16p12.3	DCUN1D3
123904	16q22.1	NRN1L
123920	16q22.1	CMTM3
123970	16q12.1	C16orf78
124	4q23	ADH1A
1240	12q23.3	CMKLR1
124044	16q24.3	SPATA2L
124045	16q24.3	SPATA33
124056	16p13.3	NOXO1
124093	16p13.3	CCDC78
1241	14q12	LTB4R
124149	16q11.2	ANKRD26P1
124152	16p12.3	IQCK
124199	16p12.1	EEF1A1P38
124220	16p13.3	ZG16B
124221	16p13.3	PRSS30P
124222	16p13.3	PAQR4
124245	16q24.2	ZC3H18
124274	16p12.3	GPR139
1243	1p36	CMM
124359	16q23.2	CDYL2
1244	10q24.2	ABCC2
124401	16p13.3	ANKS3
124402	16p13.3	UBALD1
124404	16p13.3	SEPT12
124411	16p11.2	ZNF720
124446	16p11.2	TMEM219
124454	16p12.2	EARS2
124460	16q12.1	SNX20
124491	16q23.1	TMEM170A
124496	16q23.1	ATP5F1P7
124512	17q25.1	METTL23
124535	17q22	HSF5
124538	17q22	OR4D2
124540	17q22	MSI2
124565	17q25.3	SLC38A10
124583	17q25.3	CANT1
124590	17q25.1	USH1G
124599	17q25.1	CD300LB
124602	17q25.1	KIF19
124626	17q21.1	ZPBP2
124637	17p13.1	CYB5D1
124641	17p13.3	OVCA2
124685	17q24.3	MYL6P5
124739	17p13.1	USP43
124751	17p13.1	KRBA2
124773	17q23.2	C17orf64
124783	17q21.31	SPATA32
124790	17q21.31	HEXIM2
124801	17q21.31	LSM12
124808	17q21.31	CCDC43
124817	17q21.2-q21.31	CNTD1
124842	17q12	TMEM132E
124857	17q21.33	WFIKKN2
124865	17q21.33	LOC124865
124871	17q21.32	FLJ40194
124872	17q21.32	B4GALNT2
124912	17q11.2	SPACA3
124923	17q11.2	SGK494
124925	17q11.2	SEZ6
124930	17q11.2	ANKRD13B
124935	17p13.3	SLC43A2
124936	17p13.2	CYB5D2
124944	17p13.1	C17orf49
124961	17p13.2	ZFP3
124974	17p13.2	TXNP4
124975	17p13.2	GGT6
124976	17p13.2	SPNS2
124989	17q21.32	EFCAB13
124995	17q21.32	MRPL10
124997	17p13.3	WDR81
125	4q23	ADH1B
125050	6p12.2	RN7SK
125058	17q25.3	TBC1D16
125061	17q25.3	AFMID
125111	17q21.2	GJD3
125113	17q21.2	KRT222
125115	17q21.2	KRT40
125144	17p11.2	LRRC75A-AS1
125150	17p12	ZSWIM7
125170	17p11.2	MIEF2
125206	17p11.2	SLC5A10
125208	17p11.2	RPS2P46
125228	18p11.21	FAM210A
125242	18p11.22	KRT18P8
1253	Xp22	CMTX2
125336	18q21.1	LOXHD1
125371	3q26.2	RPL22P1
125476	18q12.2	INO80C
125488	18q11.2	TTC39C
1255	12q	CNA1
1257	2p16	CNC2
125704	18q22.3	FAM69C
1258	16q21	CNGB1
125875	19q13.41	CLDND2
125893	19q13.41	ZNF816
1259	4p12	CNGA1
125919	19q13.43	ZNF543
125931	19q13.31	CEACAM20
125950	19p13.2	RAVER1
125958	19p13.2	OR7D4
125962	19p13.2	OR7G1
125963	19p13.2	OR1M1
125965	19q13.42	COX6B2
125972	19p13.11	CALR3
125981	19p13.3	ACER1
125988	19p13.3	C19orf70
125997	19p13.2	MBD3L2
126	4q23	ADH1C
1260	Xq28	CNGA2
126003	19p13.2	TRAPPC5
126006	19p13.2	PCP2
126014	19q13.42	OSCAR
126017	19q13.42	ZNF813
126037	19p13.12	EEF1DP1
126052	19q13.32	TGIF1P1
126068	19p13.2	ZNF441
126069	19p13.2	ZNF491
126070	19p13.2	ZNF440
126074	19p13.2	SWSAP1
126075	19p13.2	CCDC159
1261	2q11.2	CNGA3
126119	19q13.33	JOSD2
126123	19q13.33	IZUMO2
126129	19q13.33	CPT1C
126133	19q13.33	ALDH16A1
126147	19q13.33	NTN5
126170	19q12	PPIAP58
1262	11p15.4	CNGA4
126204	19q13.43	NLRP13
126205	19q13.43	NLRP8
126206	19q13.43	NLRP5
126208	19q13.43	ZNF787
126231	19q13.12	ZNF573
126235	19q13.11	RPS4XP21
126242	19q13.11	AKR1B1P7
126248	19q13.11	WDR88
126259	19p13.3	TMIGD2
126272	19q13.2	EID2B
126282	19p13.3	TNFAIP8L1
126295	19p13.3	ZNF57
126298	19q13.31	IRGQ
126299	19q13.31	ZNF428
1263	1p34.1	PLK3
126306	19p13.3	JSRP1
126308	19p13.3	MOB3A
126321	19p13.3	MFSD12
126326	19p13.3	GIPC3
126328	19p13.3	NDUFA11
126353	19p13.3	MISP
126364	19p13.11	LRRC25
126370	19p13.12	OR1I1
126374	19q13.11	WTIP
126375	19q13.11	ZNF792
126382	19p13.11	NR2C2AP
126393	19q13.12	HSPB6
1264	19p13.2	CNN1
126402	19p13.12	CCDC105
126410	19p13.12	CYP4F22
126432	19q13.2	RINL
126433	19q13.2	FBXO27
1265	19p13.3	CNN2
126506	19p12	SNX6P1
126520	19p13.3	PLK5
126526	19q13.2	C19orf47
126536	19p13.12	LINC00661
126541	19p13.12	OR10H4
126549	19p13.11	ANKLE1
126567	19p13.3	C2CD4C
126581	1p13.2	MRPL57P1
1266	1p21.3	CNN3
126626	1q21.3	GABPB2
126637	1q21.3	TCHHL1
126638	1q21.3	RPTN
126661	1p34.1	CCDC163
126668	1q21.3	TDRD10
126669	1q21.3	SHE
126695	1p36.11	KDF1
1267	17q21.2	CNP
126731	1q42.13	CCSAP
126755	1p36.21	LRRC38
126767	1p36.21	AADACL3
126789	1p36.33	PUSL1
126792	1p36.33	B3GALT6
1268	6q15	CNR1
126811	1p31.1	KRT8P21
126820	1p22.3	WDR63
126823	1q23.3	KLHDC9
126826	1q44	TGIF2P1
126859	1q25.2	AXDND1
126860	1q25.2	LOC126860
126868	1p13.1	MAB21L3
1269	1p36.11	CNR2
126917	1p36.13	IFFO2
126961	1q21.2	HIST2H3C
126969	1p21.3	SLC44A3
126987	1p21.1	LOC126987
127	4q23	ADH4
1270	11q12.1	CNTF
127002	1p13.3	ATXN7L2
127003	1p13.3	C1orf194
127011	1q31.3	LOC127011
127018	1q41	LYPLAL1
127059	1q44	OR2M5
127062	1q44	OR2M3
127064	1q44	OR2T12
127066	1q44	OR14C36
127068	1q44	OR2T34
127069	1q44	OR2T10
127074	1q44	OR2T4
127077	1q44	OR2T11
127086	1q41	XRCC6P3
127099	1q24.3	RPLP1P3
1271	9p13.3	CNTFR
127124	1q31.3	ATP6V1G3
1272	12q12	CNTN1
127247	1p31.1	ASB17
127253	1p31.1	TYW3
127254	1p31.1	ERICH3
127255	1p31.1	LRRIQ3
127262	1p36.32	TPRG1L
127281	1p36.32	FAM213B
127294	1p36.11	MYOM3
127295	1p36.11	RPL36P5
127343	1p33	DMBX1
127385	1q23.2	OR10J5
127391	1p34.2	TMCO2
127396	1p34.2	ZNF684
127406	1p32.2	RPSAP20
127428	1p32.3	TCEANC2
127435	1p32.3	PODN
127481	1q21.3	S100A7P1
127495	1p21.2	LRRC39
1275	Xq27	COD2
127534	1p34.3	GJB4
127540	1p35.1	HMGB4
127544	1p35.1	RNF19B
127545	1p35.1	RPL18AP4
127550	1p35.1	A3GALT2
127579	1q21.3	DCST2
127602	1q42.12	DNAH14
127608	1q44	OR2AJ1
127617	1q44	OR14L1P
127623	1q44	OR2B11
127665	1q25.3	ZNF648
127670	1q25.3	TEDDM1
127671	1q25.3	TEDDM2P
127687	1p34.3	C1orf122
1277	17q21.33	COL1A1
127700	1p34.3	OSCP1
127703	1p34.3	C1orf216
127707	1p36.13	KLHDC7A
127731	1p36.12	VWA5B1
127733	1p36.12	UBXN10
127795	1p32.1	C1orf87
1278	7q21.3	COL1A2
127829	1q32.1	ARL8A
127833	1q32.1	SYT2
127841	1q32.1	LINC00628
127845	1q32.1	GOLT1A
127933	1q23.3	UHMK1
127943	1q23.3	FCRLB
128	4q23	ADH5
1280	12q13.11	COL2A1
128025	1q43	WDR64
128061	1q42.2	C1orf131
128077	1q21.1	LIX1L
1281	2q32.2	COL3A1
128102	1p12	HSD3BP4
128136	1q43	LOC128136
128153	1q41	SPATA17
128178	1q42.3-q43	EDARADD
128192	1p34.1	PPIAP35
1282	13q34	COL4A1
128209	1p34.1	KLF17
128218	1p34.2	TMEM125
128229	1q22	TSACC
128239	1q22	IQGAP3
128240	1q22	NAXE
128272	1p36.13	ARHGEF19
128308	1q42.13	MRPL55
128312	1q42.13	HIST3H2BB
128322	1p13.2	NUTF2P4
128338	1p13.3	DRAM2
128344	1p13.2	PIFO
128346	1p13.2	C1orf162
128360	1q23.1	OR10T2
128366	1q23.1	OR6P1
128367	1q23.1	OR10X1
128368	1q23.1	OR10Z1
128370	1q23.1	OR6K4P
128371	1q23.1	OR6K6
128372	1q23.1	OR6N1
128387	1q32.3	TATDN3
1284	13q34	COL4A2
128408	20q13.33	BHLHE23
128414	20q13.33	NKAIN4
128434	20q11.23	VSTM2L
128439	20q11.23	SNHG11
128467	20q12	RPL12P11
128481	20q13.12	RPL27AP
128486	20q13.12	FITM2
128488	20q13.12	WFDC12
128497	20q13.12	SPATA25
1285	2q36.3	COL4A3
128500	20q13.12	RPL13P2
128506	20q13.12	OCSTAMP
128553	20q13.2	TSHZ2
128580	20q13.31	RPS4XP3
1286	2q36.3	COL4A4
128602	20q13.32	C20orf85
128609	20q13.32	MRPS16P2
128611	20q13.32	ZNF831
128615	20q13.32	PIEZO1P1
128637	20p13	TBC1D20
128646	20p13	SIRPD
128653	20p13	C20orf141
128668	20p13	RPL7AP12
128674	20p12.3	PROKR2
128676	20p12.3	RPS18P1
1287	Xq22.3	COL4A5
128709	20p12.2	RPL23AP6
128710	20p12.2	SLX4IP
128718	20p12.2	RPS11P1
128745	20p12.1	RPLP0P1
128748	20p12.1	RPL7AP13
128756	20p11.23	RPL15P1
128760	20p11.23	RPL21P3
128770	20p11.23	EIF4E2P1
128774	20p11.23	MRPS11P1
128790	20p11.22	SLC25A6P1
1288	Xq22.3	COL4A6
128817	20p11.21	CSTL1
128820	20p11.21	CST9LP1
128821	20p11.21	CST9L
128822	20p11.21	CST9
128826	20q13.33	MIR1-1HG
128848	20q11.21	DKKL1P1
128853	20q11.21	DUSP15
128854	20q11.21	TSPY26P
128859	20q11.21	BPIFB6
128861	20q11.21	BPIFA3
128862	20q11.21	RPL12P3
128864	20q11.22	C20orf144
128866	20q11.22	CHMP4B
128869	20q11.22	PIGU
128872	20q11.22	HMGB3P1
128876	20q11.22	FAM83C
128879	20q11.23	HMGB3P2
1289	9q34.3	COL5A1
128954	22q11.1	GAB4
128977	22q11.21	C22orf39
128989	22q11.21	TANGO2
128997	22q11.21	SLC9A3P2
1290	2q32.2	COL5A2
129025	22q11.22	ZNF280A
129026	22q11.22	LOC129026
129049	22q11.23	SGSM1
129080	22q12.2	EMID1
129099	22q12.3	CPSF1P1
1291	21q22.3	COL6A1
129138	22q13.1	ANKRD54
1292	21q22.3	COL6A2
129285	2p16.3	PPP1R21
129293	2p11.2	TRABD2A
1293	2q37.3	COL6A3
129303	2p11.2	TMEM150A
1294	3p21.31	COL7A1
129401	2q32.1	NUP35
129402	2q32.1	LIN28AP1
129446	2q24.3	XIRP2
129450	2q33.1	TYW5
1295	3q12.1	COL8A1
129521	2q11.2	NMS
129522	2q11.2	LOC129522
129530	2q11.2	LYG1
129531	2q11.2	MITD1
129560	2q22.1	AHCYP4
129563	2q37.1	DIS3L2
1296	1p34.3	COL8A2
129607	2p25.2	CMPK2
129642	2p25.1	MBOAT2
129656	2p16.3	LOC129656
129684	2q14.3	CNTNAP5
129685	6p21.1	TAF8
1297	6q13	COL9A1
129787	2p25.3	TMEM18
129790	7q36.3	C7orf13
1298	1p34.2	COL9A2
129804	2q13-q14.1	FBLN7
129807	2q37.3	NEU4
129831	2q31.2	RBM45
129841	2q31.1	RPSAP25
129852	2p16.2	C2orf73
129868	2q11.1	TRIM43
129870	2q11.1	UBTFL3
129880	2q31.1	BBS5
129881	2q31.1	CCDC173
1299	20q13.33	COL9A3
13	3q25.1	AADAC
130	4q23	ADH6
1300	6q22.1	COL10A1
130013	2q21.3	ACMSD
130026	2q33.2	ICA1L
130074	2q21.1	FAM168B
130075	7q34	OR9A4
1301	1p21.1	COL11A1
130106	2p23.3	CIB4
130120	2p12	REG3G
130132	2q33.1	RFTN2
130162	2p16.1	CLHC1
130195	2q34	HSPA8P6
1302	6p21.32	COL11A2
130271	2p21	PLEKHH2
1303	6q13-q14.1	COL12A1
130340	2q36.1	AP1S3
130355	2q14.2	C2orf76
130367	2q36.1	SGPP2
130399	2q24.1	ACVR1C
130429	2q34	RPSAP27
130497	2p24.1	OSR1
1305	10q22.1	COL13A1
130500	2p24.1	CISD1P1
130502	2p24.1	TTC32
130507	2q31.1	UBR3
130535	2q33.1	KCTD18
130540	2q33.1	ALS2CR12
130557	2p23.3	ZNF513
130560	2q37.1	SPATA3
130574	2q23.2	LYPD6
130576	2q23.2	LYPD6B
130589	2p22.1	GALM
1306	9q22.33	COL15A1
130612	2q35	TMEM198
130617	2q35	ZFAND2B
130678	2p24.3	RPLP1P5
1307	1p35.2	COL16A1
130700	2q35	PSMB3P2
130728	2p16.3	RPL7P13
130733	2p22.1	TMEM178A
130749	2q33.3	CPO
130752	2q33.3	MDH1B
130773	2p14	RPL23AP37
1308	10q25.1	COL17A1
130802	2p14	DNMT3AP1
130813	2p25.1	C2orf50
130814	2p25.1	PQLC3
130827	2q12.1	TMEM182
130865	2p16.1	RPL26P13
130872	2p15	AHSA2
130888	2q36.3	FBXO36
130916	2q37.3	MTERF4
130940	2q24.1	CCDC148
130951	2p13.1	M1AP
131	4q23	ADH7
1310	6q13	COL19A1
131034	3q22.1	CPNE4
131054	3q26.33	LOC131054
131055	3q26.1	PPIAP74
131076	3q21.1	CCDC58
131096	3p24.3	KCNH8
1311	19p13.11	COMP
131118	3q26.33	DNAJC19
131149	3q26.1	OTOL1
131177	3p14.2	FAM3D
131185	3p24.3	RAD23BP1
1312	22q11.21	COMT
131368	3q12.3	ZPLD1
131375	3p22.1	LYZL4
131377	3p22.1	KLHL40
1314	1q23.2	COPA
131405	3p22.3	TRIM71
131408	3q27.1	FAM131A
131450	3q13.2	CD200R1
131474	3p25.1	CHCHD4
1315	11p15.2	COPB1
131540	3q29	ZDHHC19
131544	3q11.2	CRYBG3
131566	3q12.1	DCBLD2
131572	3p24.1	MESTP4
131578	3q29	LRRC15
131583	3q29	FAM43A
1316	10p15.2	KLF6
131601	3q21.3	TPRA1
131616	3p21.31	TMEM42
131669	3q21.3	UROC1
1317	9q32	SLC31A1
1318	9q32	SLC31A2
131831	3q25.1	ERICH6
131870	3q22.1	NUDT16
131873	3q22.1	COL6A6
131890	3q23	GRK7
1319	18q21.1-q21.3	CORD1
131909	3q12.3	FAM172BP
131920	3q28	TMEM207
131961	3p25.1	IMPDH1P8
131965	3p25.1	METTL6
131973	3p25.1	RHBDF1P1
132	10q22.2	ADK
132001	3p25.2	TAMM41
132014	3p25.3	IL17RE
1321	17q	CORD4
132112	3q27.3	RTP1
132141	3p21.2	IQCF1
132158	3p21.2	GLYCTK
132160	3p21.2	PPM1M
132200	3p14.1	C3orf49
132203	3p14.2	SNTN
132204	3p14.2	SYNPR
132228	3p21.31	LSMEM2
132241	3q21.3	RPL32P3
132243	3q22.1	H1FOO
132299	4p11	OCIAD2
132320	4q28.2	SCLT1
132321	4q28.2	C4orf33
132332	4q27	TMEM155
132386	4q34.3	LOC132386
132391	4q26	KRT18P21
132430	4q28.3	PABPC4L
1325	1p36.22	CORT
132556	4q23	BTF3P13
1326	10p11.23	MAP3K8
132612	4q27	ADAD1
132625	4q35.2	ZFP42
132660	4q21.22	LIN54
132671	4q12	SPATA18
1327	16q24.1	COX4I1
132719	4q25	TUBB8P3
132720	4q25	FAM241A
132724	4q13.2	TMPRSS11B
132789	4p12	GNPDA2
132817	4q28.1	RBM48P1
132851	4q34.2	SPATA4
132864	4p15.32	CPEB2
132884	4p16.2	EVC2
1329	2q11.2	COX5B
132946	4q12	ARL9
132949	4q12	AASDH
132954	4q12	PDCL2
132989	4q21.3	C4orf36
133	11p15.4	ADM
1330	4q21.22	COX5BP1
133015	4p15.31	PACRGL
133022	4q26	TRAM1L1
133060	4p16.3	OTOP1
133083	4q22.1	PMPCAP1
1331	6q23.3	COX5BP2
133121	4q35.1	ENPP6
133150	4q13.3	SULT1D1P
1332	7q33	COX5BP3
133283	5p15.2	EEF1A1P13
1333	11q14.1	COX5BP4
133308	4q24	SLC9B2
133332	4q32.2	LOC133332
133383	5q11.2	SETD9
133396	5q11.2	IL31RA
133418	5q11.1	EMB
133482	5q21.1	SLCO6A1
133491	5q35.2	C5orf47
133522	5q32	PPARGC1B
133558	5p13.1	MROH2B
133569	5q11.1	RPS10P12
133584	5p13.2-p13.1	EGFLAM
1336	22q13.1	COX5BP7
133609	5q23.2	RPLP1P7
133615	5q23.2	MRPS5P3
133619	5q23.2	PRRC1
133629	5q23.3	RPL11P2
133686	5p13.2	NADK2
133688	5p13.2	UGT3A1
133690	5p13.2	CAPSL
1337	12q24.31	COX6A1
133746	5q14.1	JMY
133748	5q14.1	RPL7AP32
133789	5q14.3	RAB5CP2
133790	5q14.3	RPS18P7
1338	1p31.1	COX6A1P1
133874	5q35.1	C5orf58
1339	16p11.2	COX6A2
133923	5q23.2	ZNF474
133957	5p15.33	CCDC127
134	1q32.1	ADORA1
1340	19q13.12	COX6B1
134008	5q31.3	MRPL11P2
134082	5q35.3	OR2AI1P
134083	5q35.3	OR2Y1
134111	5p15.31	UBE2QL1
134121	5p15.31	C5orf49
134145	5p15.2	FAM173B
134147	5p15.2	CMBL
134187	5q15	POU5F2
1342	17q21.32	COX6B1P2
134218	5p13.2	DNAJC21
134265	5q32	AFAP1L1
134266	5q32	GRPEL2
134285	5q13.2	TMEM171
134288	5q13.2	TMEM174
1343	22q13.1	COX6B1P3
134353	5q33.3	LSM11
134359	5q13.3	POC5
134391	5q32	GPR151
134429	5q22.1	STARD4
134430	5q22.1	WDR36
134466	5q33.1	ZNF300P1
134490	5q34	MRPL57P6
134492	5q34	NUDCD2
1345	8q22.2	COX6C
134505	5q21.1	EIF3KP1
134510	5q33.3	UBLCP1
134526	5q14.1	ACOT12
134548	5q31.1	SOWAHA
134549	5q31.1	SHROOM1
134553	5q31.1	C5orf24
1346	19q13.12	COX7A1
134637	6q24.2	ADAT2
1347	6q14.1	COX7A2
134701	6q14.2	RIPPLY2
134728	6q14.1	IRAK1BP1
134756	6p24.3	RPL29P1
1348	4q22.3	COX7A2P2
134829	6q22.31	CLVS2
134860	6q23.2	TAAR9
134864	6q23.2	TAAR1
1349	Xq21.1	COX7B
134957	6q24.3	STXBP5
134997	6p22.3	PPIAP29
135	22q11.23	ADORA2A
1350	5q14.3	COX7C
1351	11q13.1	COX8A
135112	6q22.31-q22.32	NCOA7
135114	6q22.32	HINT3
135138	6q26	PACRG
135152	6q13	B3GAT2
135154	6q13	SDHAF4
1352	17p12	COX10
135228	6q13	CD109
135250	6q25.1	RAET1E
135270	6q16.1	COPS5P1
135293	6q15	PM20D2
135295	6q15	SRSF12
1353	17q22	COX11
135398	6p12.3	C6orf141
135458	6p25.3	HUS1B
1355	10q24.2	COX15
1356	3q24-q25.1	CP
135644	6p22.1	TRIM40
135656	6p21.33	DPCR1
1357	7q32.2	CPA1
1358	7q32.2	CPA2
135886	7q11.23	TMEM270
135892	7q11.23	TRIM50
1359	3q24	CPA3
135924	7q34	OR9A2
135927	7q34	LLCFC1
135932	7q34	TMEM139
135935	7q35	NOBOX
135941	7q35	OR2A14
135942	7q35	OR2A15P
135946	7q35	OR6B1
135948	7q35	OR2F2
136	17p12	ADORA2B
1360	3q24	CPB1
136051	7q36.1	ZNF786
1361	13q14.13	CPB2
136157	7q31.33	SSU72P8
1362	17q11.2	CPD
136227	7q22.1	COL26A1
136242	7q34	PRSS37
136259	7q32.2	KLF14
136263	7q32.2	SSMEM1
136288	7p12.3	C7orf57
1363	4q32.3	CPE
136306	7q34	SVOPL
136307	7q33	IMPDH1P3
136319	7q33	MTPN
136332	7q33	LRGUK
136371	7q36.1	ASB10
1364	7q11.23	CLDN4
1365	7q11.23	CLDN3
136540	7q34	PRSS3P3
136541	7q34	PRSS58
1366	17p13.1	CLDN7
136647	7p14.1	MPLKIP
1368	12q15	CPM
136853	7q11.23	SSC4D
136895	7p15.3	C7orf31
1369	10q24.2	CPN1
136991	7q31.2	ASZ1
137	1q32.2	ADORA2BP1
1370	3q29	CPN2
137012	8p22	PPM1AP1
137075	8p23.1	CLDN23
1371	3q11.2	CPOX
137107	8p12	RPL10AP3
137133	8q11.21	PSAT1P1
137196	8q24.21	CCDC26
137209	8q24.13	ZNF572
137290	8q21.13	MRPL9P1
1373	2q34	CPS1
137362	8p11.23	GOT1L1
137392	8q22.1	FAM92A
1374	11q13.3	CPT1A
137406	8q21.3	MRPS16P1
137492	8p22	VPS37A
1375	22q13.33	CPT1B
137529	8q21.13	CKS1BP7
1376	1p32.3	CPT2
137682	8q22.1	NDUFAF6
137695	8q12.1	TMEM68
137735	8q23.1	ABRA
137797	8q24.3	LYPD2
1378	1q32.2	CR1
137814	8p21.2	NKX2-6
137835	8q24.22	TMEM71
137868	8p22	SGCZ
137872	8q13.1	ADHFE1
137886	8q12.1	UBXN2B
1379	1q32.2	CR1L
137902	8q11.22-q11.23	PXDNL
137964	8p11.21	GPAT4
137970	8p12	UNC5D
137994	8p11.23	LETM2
1380	1q32.2	CR2
138009	8q21.3	DCAF4L2
138046	8q21.2	RALYL
138050	8p11.21-p11.1	HGSNAT
138065	9q32	RNF183
1381	15q25.1	CRABP1
138151	9q34.3	NACC2
138159	9q34.3	PAEPP1
138162	9q34.3	C9orf116
138199	9q21.13	CARNMT1
1382	1q23.1	CRABP2
138234	9p24.2	ATP5HP2
138240	9q21.13	C9orf57
138241	9q21.13	C9orf85
138255	9q21.12	C9orf135
138307	9q34.3	LCN8
138311	9q34.3	FAM69B
1384	9q34.11	CRAT
138412	9p21.1	SLC25A6P2
138428	9q34.11	PTRH1
138429	9q34.11	PIP5KL1
138474	9p21.1	TAF1L
1385	2q33.3	CREB1
1386	2q31.1	ATF2
138639	9q22.32	PTPDC1
138649	9q22.31	ANKRD19P
138652	9q22.31	PRSS47
1387	16p13.3	CREBBP
138715	9p13.3	ARID3C
138716	9p13.3	RPP25L
138724	9p13.3	C9orf131
138799	9q31.1	OR13C5
1388	6p21.32	ATF6B
138802	9q31.1	OR13C8
138803	9q31.1	OR13C3
138804	9q31.1	OR13C4
138805	9q31.1	OR13F1
138864	9p23	ATP5HP3
138881	9q33.2	OR1L8
138882	9q33.2	OR1N2
138883	9q33.2	OR1N1
1389	12p13.1	CREBL2
138916	9q21.2	SYNGR2P2
138948	9q34.2	DBH-AS1
138971	9q21.13	DPP3P2
1390	10p11.21	CREM
139041	Xq28	PSMAGEA
139060	Xp11.3	KRT18P68
139061	Xp11.3	LOC139061
139065	Xq27.3	SLITRK4
139067	Xq27.3	SPANXN3
139081	Xq27.2	MAGEC3
139105	Xp22.13	BEND2
139135	Xq28	PASD1
139163	Xp11.23	SALL1P1
139170	Xq25	DCAF12L1
139189	Xp11.22	DGKK
1392	8q13.1	CRH
139201	Xq13.2	MAP2K4P1
139212	Xq22.3	PIH1D3
139221	Xq22.3	MUM1L1
139231	Xq22.2	FAM199X
139249	Xp21.1	FAM47DP
139285	Xq11.2	AMER1
1393	5q13.3	CRHBP
139322	Xq21.1	APOOL
139324	Xq21.1	HDX
139334	Xp11.3	IMPDH1P4
139341	Xp11.3	FUNDC1
139363	Xq26.3	MAGEA13P
139378	Xq26.3	ADGRG4
1394	17q21.31	CRHR1
139411	Xp22.11	PTCHD1
139420	Xp21.3	PPP4R3C
139422	Xp21.3	MAGEB10
139425	Xp21.3	DCAF8L1
