entrez	cytoband	symbol	arm
114904	22q12.3	C1QTNF6	22q
114905	4p15.32	C1QTNF7	4p
114907	8q24.13	FBXO32	8q
114908	11q22.2	TMEM123	11q
114915	5q22.1	EPB41L4A-AS1	5q
114926	8p11.21	SMIM19	8p
114928	Xq22.1	GPRASP2	Xq
114932	4p16.1	MRFAP1L1	4p
114960	7q32.2	TSGA13	7q
114971	11p11.2	PTPMT1	11p
114984	16p13.3	FLYWCH2	16p
114987	9q32	WDR31	9q
114990	16p13.3	VASN	16p
114991	9q32	ZNF618	9q
115	16p13.3	ADCY9	16p
115004	6q13	CGAS	6q
115019	1q32.1	SLC26A9	1q
115024	17q21.2	NT5C3B	17q
115098	19p13.11	CCDC124	19p
115106	18q21.1	HAUS1	18q
115110	1p36.32	TNFRSF14-AS1	1p
115111	8q21.3	SLC26A7	8q
115123	5q23.2	MARCH3	5q
115196	19p13.3	ZNF554	19p
1152	14q32.33	CKB	14q
115201	Xq22.3	ATG4A	Xq
115207	13q22.3	KCTD12	13q
115209	1p32.2-p32.1	OMA1	1p
115265	4q24	DDIT4L	4q
115273	1p35.3	RAB42	1p
115286	3p14.1	SLC25A26	3p
115290	19q13.2	FBXO17	19q
115294	8q11.23	PCMTD1	8q
1153	19p13.3	CIRBP	19p
115330	7p22.3	GPR146	7p
115350	1q23.1	FCRL1	1q
115352	1q23.1	FCRL3	1q
115353	1p32.3	LRRC42	1p
115361	1p22.2	GBP4	1p
115362	1p22.2	GBP5	1p
115399	11p15.5	LRRC56	11p
1154	3p21.2	CISH	3p
115416	7p15.3	MALSU1	7p
115426	9p24.1	UHRF2	9p
1155	19q13.12	TBCB	19q
115509	16p11.2	ZNF689	16p
115548	5q13.2	FCHO2	5q
115557	12q13.3	ARHGEF25	12q
115560	3p21.31	ZNF501	3p
115572	1p36.11	TENT5B	1p
115584	16p12.1	SLC5A11	16p
1156	14q32	CKBE	14q
115650	22q13.2	TNFRSF13C	22q
115653	19q13.42	KIR3DL3	19q
115677	2q24.3	NOSTRIN	2q
1157	16q11.2	CKBP1	16q
115701	18q21.31-q21.32	ALPK2	18q
115703	19q13.12	ARHGAP33	19q
115704	19p13.2	EVI5L	19p
115708	14q32.33	TRMT61A	14q
115727	19q13.2	RASGRP4	19q
115749	12q14.2	C12orf56	12q
115752	15q22.31	DIS3L	15q
115761	13q14.2	ARL11	13q
115795	3p25.3	FANCD2OS	3p
1158	19q13.32	CKM	19q
115811	12q24.13	IQCD	12q
115817	14q12	DHRS1	14q
115825	13q14.3	WDFY2	13q
115827	5q11.2	RAB3C	5q
115861	19p13.11	NXNL1	19p
1159	15q15.3	CKMT1B	15q
115908	8q22.3	CTHRC1	8q
115939	16p13.3	TSR3	16p
115948	19p13.2	CCDC151	19p
115950	19p13.2	ZNF653	19p
115992	16q24.2-q24.3	RNF166	16q
116	18p11.32	ADCYAP1	18p
1160	5q14.1	CKMT2	5q
116028	16p13.13	RMI2	16p
116039	8q22.2	OSR2	8q
116064	3q13.33	LRRC58	3q
116068	5q14.3	LYSMD3	5q
116071	11q13.1	BATF2	11q
116085	11q13.1	SLC22A12	11q
116092	20q13.12	DNTTIP1	20q
116093	2q32.2	DIRC1	2q
1161	5q12.1	ERCC8	5q
116113	6p21.1	FOXP4	6p
116115	19q13.2	ZNF526	19q
116123	1q24.1	FMO9P	1q
116135	3p24.1	LRRC3B	3p
116138	6p21.1	KLHDC3	6p
116143	2p14	WDR92	2p
116149	20q13.2	RPL12P4	20q
116150	6q22.1	NUS1	6q
116151	20q13.2	FAM210B	20q
116154	20q13.32-q13.33	PHACTR3	20q
116159	21q21.3	CYYR1	21q
116173	14q11.2	CMTM5	14q
116179	15q15.2-q15.3	TGM7	15q
116211	3q29	TM4SF19	3q
116224	9q21.11	FAM122A	9q
116225	9q34.3	ZMYND19	9q
116228	1q44	COX20	1q
116236	17q11.2	ABHD15	17q
116238	17q11.2	TLCD1	17q
116254	6q25.1	GINM1	6q
116255	2q36.1	MOGAT1	2q
116285	16p12.3	ACSM1	16p
1163	1q21.3	CKS1B	1q
116328	8q13.2	C8orf34	8q
116337	11q24.2	PANX3	11q
116349	5p15.33	EXOC3-AS1	5p
116362	1p36.22	RBP7	1p
116369	6p21.31	SLC26A8	6p
116372	2q21.2	LYPD1	2q
116379	6q23.3	IL22RA2	6q
1164	9q22.2	CKS2	9q
116412	19q13.43	ZNF837	19q
116437	12q24.33	LINC01257	12q
116441	3q25.1	TM4SF18	3q
116442	Xq28	RAB39B	Xq
116443	9q31.1	GRIN3A	9q
116444	19p13.3	GRIN3B	19p
116447	8q24.3	TOP1MT	8q
116448	21q22.11	OLIG1	21q
116449	4p16.1	CLNK	4p
116461	1q25.3	TSEN15	1q
116496	1q25.3	FAM129A	1q
116511	6p22.1	MAS1L	6p
116512	11q13.3	MRGPRD	11q
116519	11q23.3	APOA5	11q
116534	11p15.4	MRGPRE	11p
116535	11q13.3	MRGPRF	11q
116540	2p13.1	MRPL53	2p
116541	19p13.3	MRPL54	19p
116629	6q21	HTX3	6q
1167	20q11-q13	CLA3	20q
116710	18q22.2	FRA18C	18q
116729	17q25.3	PPP1R27	17q
116730	11q13.2	RPL37P2	11q
116809	3q24	RPL38P1	3q
116828	13q13.1	N4BP2L2-IT2	13q
116832	3q27.3	RPL39L	3q
116833	7q11.2	ANIB1	7q
116835	20p13	HSPA12B	20p
116840	17p13.1	CNTROB	17p
116841	1q42.13	SNAP47	1q
116842	5q31.1	LEAP2	5q
116843	6q23.2	SLC18B1	6q
116844	19p13.3	LRG1	19p
116931	3q25.1	MED12L	3q
116933	3q25.1	CLRN1-AS1	3q
116935	6p21.33	RPL3P2	6p
116936	22q13.1	SNORD139	22q
116937	22q13.1	SNORD83A	22q
116938	22q13.1	SNORD83B	22q
116966	4q34.2	WDR17	4q
116969	11p15.4	ART5	11p
116983	1p36.33	ACAP3	1p
116984	4p14	ARAP2	4p
116985	11q13.4	ARAP1	11q
116986	12q14.1	AGAP2	12q
116987	2q37.2	AGAP1	2q
116988	7q36.1	AGAP3	7q
117	7p14.3	ADCYAP1R1	7p
117084	2p22.3-p21	CANDF1	2p
117143	1q24.1	TADA1	1q
117144	11q13.1	CATSPER1	11q
117145	1q21.3	THEM4	1q
117151	3q26.31	SLC31A1P1	3q
117154	Xq21.2	DACH2	Xq
117155	15q15.3	CATSPER2	15q
117156	5q32	SCGB3A2	5q
117157	1q23.3	SH2D1B	1q
117159	12q13.2	DCD	12q
117166	16p13.3	WFIKKN1	16p
117177	12q15	RAB3IP	12q
117178	1p22.3	SSX2IP	1p
117187	20p	ATOD3	20p
117188	13q12-q14	ATOD5	13q
117189	Xp11	GRDX	Xp
117190	2q37.1	HPE6	2q
117191	17q	HYT1	17q
117192	1p11	MNRI	1p
117193	8q24.1	THMA	8q
117194	11p15.1	MRGPRX2	11p
117195	11p15.1	MRGPRX3	11p
117196	11p15.1	MRGPRX4	11p
117237	Xq25-q26	SXI2	Xq
117245	11q12.3	HRASLS5	11q
117246	17q23.3	FTSJ3	17q
117247	6q21	SLC16A10	6q
117248	3p25.1	GALNT15	3p
117283	6p21.31	IP6K3	6p
117285	20q11.21	DEFB118	20q
117286	19p13.11	CIB3	19p
117289	6q25.3	TAGAP	6q
1173	3q27.1	AP2M1	3q
1174	7q22.1	AP1S1	7q
1175	19q13.32	AP2S1	19q
117531	9q21.13	TMC1	9q
117532	20p13	TMC2	20p
117579	19p13.12	RLN3	19p
117581	2q37.3	TWIST2	2q
117583	2q33.3	PARD3B	2q
117584	17q12	RFFL	17q
1176	5q22.3-q23.1	AP3S1	5q
117608	5q35.3	ZNF354B	5q
1178	19q13.2	CLC	19q
117854	11p15.4	TRIM6	11p
1179	1p22.3	CLCA1	1p
118	4p16.3	ADD1	4p
1180	7q34	CLCN1	7q
1181	3q27.1	CLCN2	3q
1182	4q33	CLCN3	4q
1183	Xp22.2	CLCN4	Xp
1184	Xp11.23	CLCN5	Xp
118421	21q21.3	LINC00161	21q
118424	1p36.33	UBE2J2	1p
118425	4q21.21	PCAT4	4q
118426	12p13.2	BORCS5	12p
118427	1p21.1	OLFM3	1p
118429	4q21.21	ANTXR2	4q
118430	12q13.2	MUCL1	12q
118432	17p13.1	RPL29P2	17p
118433	2q14.1	RPL23AP7	2q
118442	3p21.2	GPR62	3p
118460	16q22.1	EXOSC6	16q
118461	10q11.23	C10orf71	10q
118471	10q26.3	PRAP1	10q
118472	10q26.3	ZNF511	10q
118487	10q22.2	CHCHD1	10q
118490	10q22.2	MSS51	10q
118491	10q22.2	CFAP70	10q
1185	1p36.22	CLCN6	1p
1186	16p13.3	CLCN7	16p
118611	10q26.2	C10orf90	10q
118663	10q26.13	BTBD16	10q
118670	10q26.13	FAM24A	10q
118672	10q26.13	PSTK	10q
1187	1p36.13	CLCNKA	1p
118738	10q11.22	ZNF488	10q
118788	10q24.1	PIK3AP1	10q
1188	1p36.13	CLCNKB	1p
118812	10q24.2	MORN4	10q
118813	10q24.2	ZFYVE27	10q
118856	10q26.2	MMP21	10q
118881	10q22.2	COMTD1	10q
118924	10q23.33	FRA10AC1	10q
118932	10q23.31	ANKRD22	10q
118945	10q23.2	CTSLP1	10q
118980	10q24.32	SFXN2	10q
118987	10q25.3-q26.11	PDZD8	10q
119	2p13.3	ADD2	2p
119016	10q11.22	AGAP4	10q
119032	10q24.32	BORCS7	10q
1191	8p21.1	CLU	8p
119180	10p11.23	LYZL2	10p
1192	6p21.33	CLIC1	6p
1193	Xq28	CLIC2	Xq
119358	10q23.31	SNRPD2P1	10q
119369	10q23.32	NUDT9P1	10q
119385	10q23.2	AGAP11	10q
119391	10q25.1	GSTO2	10q
119392	10q25.1	SFR1	10q
119395	10q24.33	CALHM3	10q
119437	10q26.3	CTAGE7P	10q
119467	10q26.2	CLRN3	10q
1195	2q33.1	CLK1	2q
119504	10q22.1	ANAPC16	10q
119548	10q25.3	PNLIPRP3	10q
119559	10q26.11	SFXN4	10q
119587	10q26.13	CPXM2	10q
1196	1q22	CLK2	1q
119678	11p15.4	OR52E2	11p
119679	11p15.4	OR52J3	11p
119682	11p15.4	OR51L1	11p
119687	11p15.4	OR51A7	11p
119692	11p15.4	OR51S1	11p
119694	11p15.4	OR51F2	11p
119695	11p15.4	OR52R1	11p
119696	11p15.4	OR51N1P	11p
1197	7p15.3	CLK2P1	7p
119710	11p12	C11orf74	11p
119722	11p13	KRT18P14	11p
119749	11q11	OR4C46	11q
119750	11p11.2	OR4C2P	11p
119764	11p11.2	OR4X2	11p
119765	11p11.2	OR4B1	11p
119772	11p15.4	OR52M1	11p
119774	11p15.4	OR52K2	11p
119775	11p15.4	OR52P2P	11p
1198	15q24.1	CLK3	15q
12	14q32.13	SERPINA3	14q
120	10q25.1-q25.2	ADD3	10q
1200	11p15.4	TPP1	11p
120065	11p15.4	OR5P2	11p
120066	11p15.4	OR5P3	11p
120071	11p11.2	LARGE2	11p
1201	16p12.1	CLN3	16p
120103	11q21	SLC36A4	11q
120114	11q14.3	FAT3	11q
120126	11q14.3	UBTFL2	11q
120146	11q14.3	TRIM64	11q
120224	11q24.3	TMEM45B	11q
120227	11p15.2	CYP2R1	11p
120237	11p15.1	DBX1	11p
1203	13q22.3	CLN5	13q
120318	11q22.1	RPS6P17	11q
120321	11q22.2	CSNK1A1P2	11q
120364	11q23.1	HNRNPA1P60	11q
120376	11q23.1	COLCA2	11q
120379	11q23.1	PIH1D2	11q
1204	6p12.1	CLNS1AP1	6p
120400	11q23.2	NXPE1	11q
120406	11q23.2-q23.3	NXPE2	11q
120425	11q23.3	JAML	11q
120449	11p11.2	CTBP2P6	11p
120526	11p13	DNAJC24	11p
120528	11p13	CYCSP25	11p
120534	11p14.1	ARL14EP	11p
120586	11q12.1	OR8I2	11q
1207	11q14.1	CLNS1A	11q
120775	11p15.4	OR2D3	11p
120776	11p15.4	OR2D2	11p
120787	11p15.4	OR52W1	11p
120793	11p15.4	OR56A4	11p
120796	11p15.4	OR56A1	11p
1208	6p21.31	CLPS	6p
120824	11p11.12	TRIM51GP	11p
120863	12q23.1	DEPDC4	12q
120872	12q21.31	RPL7P38	12q
120892	12q12	LRRK2	12q
1209	19q13.32	CLPTM1	19q
120935	12q23.1	CCDC38	12q
120939	12p13.2	TMEM52B	12p
121006	12q13.12	FAM186A	12q
121014	12q12	TUBB8P5	12q
121026	12q21.32	CYCSP30	12q
121053	12q23.3	C12orf45	12q
121054	12q23.3	KRT18P20	12q
1211	9p13.3	CLTA	9p
121129	12q13.2	OR2AP1	12q
121130	12q13.2	OR10P1	12q
121131	12q13.2	PSMB3P1	12q
1212	5q35.2	CLTB	5q
121214	12q13.3	SDR9C7	12q
121227	12q14.1	LRIG3	12q
121256	12q24.33	TMEM132D	12q
121260	12q24.33	SLC15A4	12q
121268	12q13.12	RHEBL1	12q
121270	12q13.11	OR11M1P	12q
121273	12q13.11	C12orf54	12q
121274	12q13.11	ZNF641	12q
121275	12q13.11	OR10AD1	12q
121278	12q21.1	TPH2	12q
121296	12q24.32	LOC121296	12q
1213	17q23.1	CLTC	17q
121328	12q14.3	GGTA2P	12q
121340	12q13.13	SP7	12q
121355	12q13.13	GTSF1	12q
121360	12q13.2	OR9K1P	12q
121364	12q13.2	OR10A7	12q
121391	12q13.13	KRT74	12q
121441	12q23.1	NEDD1	12q
121456	12q23.1	SLC9A7P1	12q
121457	12q23.1	IKBIP	12q
121498	12q14.2	LDHAL6CP	12q
1215	14q12	CMA1	14q
121504	12p12.3	HIST4H4	12p
121506	12p12.3	ERP27	12p
121512	12p11.21	FGD4	12p
121520	12p12.3	GOT2P4	12p
121536	12p12.3	AEBP2	12p
121549	12q23.3	ASCL4	12q
121551	12q23.3	BTBD11	12q
121599	12q23.2	SPIC	12q
121601	12q23.1	ANO4	12q
121642	12q24.11	ALKBH2	12q
121643	12q24.11	FOXN4	12q
121665	12q24.31	SPPL3	12q
121727	13q31.3	PEX12P1	13q
121775	7q33	CHDM	7q
121793	13q34	TEX29	13q
1218	9q13-q22	CMD1B	9q
121838	13q14.11	LINC00284	13q
121906	13q32.1	PSMA6P4	13q
121916	13q32.2	CYCSP35	13q
121952	13q33.1	METTL21EP	13q
121981	13q14.3	PPIAP26	13q
122	Xq25-q26	ADFN	Xq
122011	13q13.3	CSNK1A1L	13q
122038	13q13.1	TOMM22P3	13q
122042	13q13.1	RXFP2	13q
122046	13q12.3	TEX26	13q
122060	13q22.3	SLAIN1	13q
122145	13q22.1	RIOK3P1	13q
122183	13q21.1	PRR20A	13q
122199	13q21.31	LGMNP1	13q
122258	13q34	SPACA7	13q
122335	13q33.3	PPIAP24	13q
122402	14q32.33	TDRD9	14q
122409	14q32.32	RPL21P12	14q
122416	14q32.31	ANKRD9	14q
122449	14q24.1	RPS29P1	14q
122481	14q32.2	AK7	14q
122509	14q32.12	IFI27L1	14q
122525	14q21.2	C14orf28	14q
122552	14q21.1	PPIAP4	14q
122553	14q21.1	TRAPPC6B	14q
122589	14q13.2	RPLP0P3	14q
122592	14q13.2	KRT18P6	14q
122616	14q32.33	CLBA1	14q
122618	14q32.33	PLD4	14q
122622	14q32.33	ADSSL1	14q
122631	14q32.33	CEND1P1	14q
122651	14q11.2	RNASE11	14q
122664	14q11.2	TPPP2	14q
122665	14q11.2	RNASE8	14q
122704	14q11.2	MRPL52	14q
122706	14q11.2	PSMB11	14q
122740	14q11.2	OR4K14	14q
122742	14q11.2	OR4L1	14q
122748	14q11.2	OR11H6	14q
122769	14q21.3	LRR1	14q
122773	14q21.3	KLHDC1	14q
122786	14q22.1	FRMD6	14q
122809	14q22.3	SOCS4	14q
122830	14q22.3	NAA30	14q
122837	14q23.1	UBA52P3	14q
122842	14q23.1	PPIAP5	14q
122867	14q23.2	COX4I1P1	14q
122876	14q23.2	GPHB5	14q
122888	14q23.3	PTBP1P	14q
122942	14q24.3	FXNP1	14q
122945	14q24.3	NOXRED1	14q
122950	14q24.3	CYCSP1	14q
122953	14q24.3	JDP2	14q
122961	14q24.3	ISCA2	14q
122970	14q24.3	ACOT4	14q
123	9p22.1	PLIN2	9p
1230	3p21.31	CCR1	3p
123016	14q31.3	TTC8	14q
123036	14q32.12	TC2N	14q
123041	14q32.12	SLC24A4	14q
123096	14q32.2	SLC25A29	14q
123099	14q32.2	DEGS2	14q
123103	14q11.2	KLHL33	14q
123169	15q21.2	LEO1	15q
1232	3p21.31	CCR3	3p
123207	15q25.2	C15orf40	15q
123228	15q23	SENP8	15q
123263	15q22.31	MTFMT	15q
123264	15q22.31	SLC51B	15q
123283	15q26.3	TARSL2	15q
1233	3p22.3	CCR4	3p
123346	15q24.1	HIGD2B	15q
123355	15q26.3	LRRC28	15q
1234	3p21.31	CCR5	3p
1235	6q27	CCR6	6q
123591	15q24.2	TMEM266	15q
1236	17q21.2	CCR7	17q
123606	15q11.2	NIPA1	15q
123624	15q25.3	AGBL1	15q
123688	15q25.1	HYKK	15q
1237	3p22.1	CCR8	3p
123720	15q25.2	WHAMM	15q
123722	15q25.2	FSD2	15q
123745	15q15.1	PLA2G4E	15q
123775	16q23.2	C16orf46	16q
123787	16p13.3	PRSS29P	16p
1238	3p22.1	ACKR2	3p
123803	16p13.11	NTAN1	16p
123811	16p13.11	FOPNL	16p
123862	16q24.1	LOC123862	16q
123872	16q24.1	DNAAF1	16q
123876	16p12.3	ACSM2A	16p
123879	16p12.3	DCUN1D3	16p
123904	16q22.1	NRN1L	16q
123920	16q22.1	CMTM3	16q
123970	16q12.1	C16orf78	16q
124	4q23	ADH1A	4q
1240	12q23.3	CMKLR1	12q
124044	16q24.3	SPATA2L	16q
124045	16q24.3	SPATA33	16q
124056	16p13.3	NOXO1	16p
124093	16p13.3	CCDC78	16p
1241	14q12	LTB4R	14q
124149	16q11.2	ANKRD26P1	16q
124152	16p12.3	IQCK	16p
124199	16p12.1	EEF1A1P38	16p
124220	16p13.3	ZG16B	16p
124221	16p13.3	PRSS30P	16p
124222	16p13.3	PAQR4	16p
124245	16q24.2	ZC3H18	16q
124274	16p12.3	GPR139	16p
1243	1p36	CMM	1p
124359	16q23.2	CDYL2	16q
1244	10q24.2	ABCC2	10q
124401	16p13.3	ANKS3	16p
124402	16p13.3	UBALD1	16p
124404	16p13.3	SEPT12	16p
124411	16p11.2	ZNF720	16p
124446	16p11.2	TMEM219	16p
124454	16p12.2	EARS2	16p
124460	16q12.1	SNX20	16q
124491	16q23.1	TMEM170A	16q
124496	16q23.1	ATP5PBP7	16q
124512	17q25.1	METTL23	17q
124535	17q22	HSF5	17q
124538	17q22	OR4D2	17q
124540	17q22	MSI2	17q
124565	17q25.3	SLC38A10	17q
124583	17q25.3	CANT1	17q
124590	17q25.1	USH1G	17q
124599	17q25.1	CD300LB	17q
124602	17q25.1	KIF19	17q
124626	17q21.1	ZPBP2	17q
124637	17p13.1	CYB5D1	17p
124641	17p13.3	OVCA2	17p
124685	17q24.3	MYL6P5	17q
124739	17p13.1	USP43	17p
124751	17p13.1	KRBA2	17p
124773	17q23.2	C17orf64	17q
124783	17q21.31	SPATA32	17q
124790	17q21.31	HEXIM2	17q
124801	17q21.31	LSM12	17q
124808	17q21.31	CCDC43	17q
124817	17q21.2-q21.31	CNTD1	17q
124842	17q12	TMEM132E	17q
124857	17q21.33	WFIKKN2	17q
124865	17q21.33	LOC124865	17q
124871	17q21.32	FLJ40194	17q
124872	17q21.32	B4GALNT2	17q
124912	17q11.2	SPACA3	17q
124923	17q11.2	SGK494	17q
124925	17q11.2	SEZ6	17q
124930	17q11.2	ANKRD13B	17q
124935	17p13.3	SLC43A2	17p
124936	17p13.2	CYB5D2	17p
124944	17p13.1	C17orf49	17p
124961	17p13.2	ZFP3	17p
124974	17p13.2	TXNP4	17p
124975	17p13.2	GGT6	17p
124976	17p13.2	SPNS2	17p
124989	17q21.32	EFCAB13	17q
124995	17q21.32	MRPL10	17q
124997	17p13.3	WDR81	17p
125	4q23	ADH1B	4q
125050	6p12.2	RN7SK	6p
125058	17q25.3	TBC1D16	17q
125061	17q25.3	AFMID	17q
125111	17q21.2	GJD3	17q
125113	17q21.2	KRT222	17q
125115	17q21.2	KRT40	17q
125144	17p11.2	LRRC75A-AS1	17p
125150	17p12	ZSWIM7	17p
125170	17p11.2	MIEF2	17p
125206	17p11.2	SLC5A10	17p
125208	17p11.2	RPS2P46	17p
125228	18p11.21	FAM210A	18p
125242	18p11.22	KRT18P8	18p
1253	Xp22	CMTX2	Xp
125336	18q21.1	LOXHD1	18q
125371	3q26.2	RPL22P1	3q
125476	18q12.2	INO80C	18q
125488	18q11.2	TTC39C	18q
1255	12q	CNA1	12q
1257	2p16	CNC2	2p
125704	18q22.3	DIPK1C	18q
1258	16q21	CNGB1	16q
125875	19q13.41	CLDND2	19q
125893	19q13.41	ZNF816	19q
1259	4p12	CNGA1	4p
125919	19q13.43	ZNF543	19q
125931	19q13.31	CEACAM20	19q
125950	19p13.2	RAVER1	19p
125958	19p13.2	OR7D4	19p
125962	19p13.2	OR7G1	19p
125963	19p13.2	OR1M1	19p
125965	19q13.42	COX6B2	19q
125972	19p13.11	CALR3	19p
125981	19p13.3	ACER1	19p
125988	19p13.3	C19orf70	19p
125997	19p13.2	MBD3L2	19p
126	4q23	ADH1C	4q
1260	Xq28	CNGA2	Xq
126003	19p13.2	TRAPPC5	19p
126006	19p13.2	PCP2	19p
126014	19q13.42	OSCAR	19q
126017	19q13.42	ZNF813	19q
126037	19p13.12	EEF1DP1	19p
126052	19q13.32	TGIF1P1	19q
126068	19p13.2	ZNF441	19p
126069	19p13.2	ZNF491	19p
126070	19p13.2	ZNF440	19p
126074	19p13.2	SWSAP1	19p
126075	19p13.2	CCDC159	19p
1261	2q11.2	CNGA3	2q
126119	19q13.33	JOSD2	19q
126123	19q13.33	IZUMO2	19q
126129	19q13.33	CPT1C	19q
126133	19q13.33	ALDH16A1	19q
126147	19q13.33	NTN5	19q
126170	19q12	PPIAP58	19q
1262	11p15.4	CNGA4	11p
126204	19q13.43	NLRP13	19q
126205	19q13.43	NLRP8	19q
126206	19q13.43	NLRP5	19q
126208	19q13.43	ZNF787	19q
126231	19q13.12	ZNF573	19q
126235	19q13.11	RPS4XP21	19q
126242	19q13.11	AKR1B1P7	19q
126248	19q13.11	WDR88	19q
126259	19p13.3	TMIGD2	19p
126272	19q13.2	EID2B	19q
126282	19p13.3	TNFAIP8L1	19p
126295	19p13.3	ZNF57	19p
126298	19q13.31	IRGQ	19q
126299	19q13.31	ZNF428	19q
1263	1p34.1	PLK3	1p
126306	19p13.3	JSRP1	19p
126308	19p13.3	MOB3A	19p
126321	19p13.3	MFSD12	19p
126326	19p13.3	GIPC3	19p
126328	19p13.3	NDUFA11	19p
126353	19p13.3	MISP	19p
126364	19p13.11	LRRC25	19p
126370	19p13.12	OR1I1	19p
126374	19q13.11	WTIP	19q
126375	19q13.11	ZNF792	19q
126382	19p13.11	NR2C2AP	19p
126393	19q13.12	HSPB6	19q
1264	19p13.2	CNN1	19p
126402	19p13.12	CCDC105	19p
126410	19p13.12	CYP4F22	19p
126432	19q13.2	RINL	19q
126433	19q13.2	FBXO27	19q
1265	19p13.3	CNN2	19p
126506	19p12	SNX6P1	19p
126520	19p13.3	PLK5	19p
126526	19q13.2	C19orf47	19q
126536	19p13.12	LINC00661	19p
126541	19p13.12	OR10H4	19p
126549	19p13.11	ANKLE1	19p
126567	19p13.3	C2CD4C	19p
126581	1p13.2	MRPL57P1	1p
1266	1p21.3	CNN3	1p
126626	1q21.3	GABPB2	1q
126637	1q21.3	TCHHL1	1q
126638	1q21.3	RPTN	1q
126661	1p34.1	CCDC163	1p
126668	1q21.3	TDRD10	1q
126669	1q21.3	SHE	1q
126695	1p36.11	KDF1	1p
1267	17q21.2	CNP	17q
126731	1q42.13	CCSAP	1q
126755	1p36.21	LRRC38	1p
126767	1p36.21	AADACL3	1p
126789	1p36.33	PUSL1	1p
126792	1p36.33	B3GALT6	1p
1268	6q15	CNR1	6q
126811	1p31.1	KRT8P21	1p
126820	1p22.3	WDR63	1p
126823	1q23.3	KLHDC9	1q
126826	1q44	TGIF2P1	1q
126859	1q25.2	AXDND1	1q
126860	1q25.2	LOC126860	1q
126868	1p13.1	MAB21L3	1p
1269	1p36.11	CNR2	1p
126917	1p36.13	IFFO2	1p
126961	1q21.2	HIST2H3C	1q
126969	1p21.3	SLC44A3	1p
126987	1p21.1	LOC126987	1p
127	4q23	ADH4	4q
1270	11q12.1	CNTF	11q
127002	1p13.3	ATXN7L2	1p
127003	1p13.3	C1orf194	1p
127011	1q31.3	LOC127011	1q
127018	1q41	LYPLAL1	1q
127059	1q44	OR2M5	1q
127062	1q44	OR2M3	1q
127064	1q44	OR2T12	1q
127066	1q44	OR14C36	1q
127068	1q44	OR2T34	1q
127069	1q44	OR2T10	1q
127074	1q44	OR2T4	1q
127077	1q44	OR2T11	1q
127086	1q41	XRCC6P3	1q
127099	1q24.3	RPLP1P3	1q
1271	9p13.3	CNTFR	9p
127124	1q31.3	ATP6V1G3	1q
1272	12q12	CNTN1	12q
127247	1p31.1	ASB17	1p
127253	1p31.1	TYW3	1p
127254	1p31.1	ERICH3	1p
127255	1p31.1	LRRIQ3	1p
127262	1p36.32	TPRG1L	1p
127281	1p36.32	PRXL2B	1p
127294	1p36.11	MYOM3	1p
127295	1p36.11	RPL36P5	1p
127343	1p33	DMBX1	1p
127385	1q23.2	OR10J5	1q
127391	1p34.2	TMCO2	1p
127396	1p34.2	ZNF684	1p
127406	1p32.2	RPSAP20	1p
127428	1p32.3	TCEANC2	1p
127435	1p32.3	PODN	1p
127481	1q21.3	S100A7P1	1q
127495	1p21.2	LRRC39	1p
1275	Xq27	COD2	Xq
127534	1p34.3	GJB4	1p
127540	1p35.1	HMGB4	1p
127544	1p35.1	RNF19B	1p
127545	1p35.1	RPL18AP4	1p
127550	1p35.1	A3GALT2	1p
127579	1q21.3	DCST2	1q
127602	1q42.12	DNAH14	1q
127608	1q44	OR2AJ1	1q
127617	1q44	OR14L1P	1q
127623	1q44	OR2B11	1q
127665	1q25.3	ZNF648	1q
127670	1q25.3	TEDDM1	1q
127671	1q25.3	TEDDM2P	1q
127687	1p34.3	C1orf122	1p
1277	17q21.33	COL1A1	17q
127700	1p34.3	OSCP1	1p
127703	1p34.3	C1orf216	1p
127707	1p36.13	KLHDC7A	1p
127731	1p36.12	VWA5B1	1p
127733	1p36.12	UBXN10	1p
127795	1p32.1	C1orf87	1p
1278	7q21.3	COL1A2	7q
127829	1q32.1	ARL8A	1q
127833	1q32.1	SYT2	1q
127841	1q32.1	LINC00628	1q
127845	1q32.1	GOLT1A	1q
127933	1q23.3	UHMK1	1q
127943	1q23.3	FCRLB	1q
128	4q23	ADH5	4q
1280	12q13.11	COL2A1	12q
128025	1q43	WDR64	1q
128061	1q42.2	C1orf131	1q
128077	1q21.1	LIX1L	1q
1281	2q32.2	COL3A1	2q
128102	1p12	HSD3BP4	1p
128136	1q43	LOC128136	1q
128153	1q41	SPATA17	1q
128178	1q42.3-q43	EDARADD	1q
128192	1p34.1	PPIAP35	1p
1282	13q34	COL4A1	13q
128209	1p34.1	KLF17	1p
128218	1p34.2	TMEM125	1p
128229	1q22	TSACC	1q
128239	1q22	IQGAP3	1q
128240	1q22	NAXE	1q
128272	1p36.13	ARHGEF19	1p
128308	1q42.13	MRPL55	1q
128312	1q42.13	HIST3H2BB	1q
128322	1p13.2	NUTF2P4	1p
128338	1p13.3	DRAM2	1p
128344	1p13.2	PIFO	1p
128346	1p13.2	C1orf162	1p
128360	1q23.1	OR10T2	1q
128366	1q23.1	OR6P1	1q
128367	1q23.1	OR10X1	1q
128368	1q23.1	OR10Z1	1q
128370	1q23.1	OR6K4P	1q
128371	1q23.1	OR6K6	1q
